district_id,district,shap_poverty_incidence,shap_poverty_intensity,shap_illiteracy_rate,shap_nhis_uninsured_rate,shap_employment_rate,shap_under15_share,shap_urbanicity,shap_improved_water_pct,shap_improved_sanitation_pct,shap_log_pop,val_poverty_incidence,val_poverty_intensity,val_illiteracy_rate,val_nhis_uninsured_rate,val_employment_rate,val_under15_share,val_urbanicity,val_improved_water_pct,val_improved_sanitation_pct,val_log_pop
101,Asene Manso Akroso,-0.051501766,-0.3898818,0.3066962,-0.042967267,0.021425147,-1.3214314,-0.15147927,-2.4681036,-1.4145706,-0.01641907,25.7,42.5,24.11288033239568,30.1904565279104,52.68968568383373,35.83447314769413,1,88.7,74.7,11.258007408556834
102,Asuogyaman,-0.015569445,0.008946893,-0.19414818,-0.040836263,0.12788004,-2.4110532,-0.1352647,-2.2561998,-1.4850551,-0.028957648,21.8,43.1,18.66556055937426,21.40218851228569,48.31516789564911,32.76645334597456,1,88.7,74.7,11.525407242472284
103,Atiwa East,-0.03252979,-0.44819808,-0.19248824,0.006426563,-0.055678982,-1.3755774,-0.15607391,-2.522539,-1.4509447,-0.030943578,18.4,42.4,20.065896329296024,17.864711432858446,54.14296731900125,35.8175940105496,1,88.7,74.7,11.076696979411022
104,Atiwa West,-0.032073695,-0.37974647,-0.15813045,0.007026133,-0.42652205,-1.364922,-0.15746811,-2.5528116,-1.4398296,-0.047082465,18.9,42.5,20.46096800013068,29.78813766967772,57.238092824009534,35.557588330420295,1,88.7,74.7,11.022212877834797
105,Ayensuano,-0.0869946,-0.04064426,0.29416373,0.08342718,-0.41811207,-1.2242761,-0.14194036,-2.3788812,-1.4423021,-0.027527807,29.1,42.9,27.37911495443685,46.5092923441233,57.30165577197465,36.2813709114743,1,88.7,74.7,11.457349328081376
106,Birim Central Municipal,-0.0006190846,-0.44223732,-0.2235849,-0.06486998,0.08746575,-3.0339386,0.14350978,-2.239666,-1.4294266,-0.021981126,11.9,41.9,13.03635553458625,12.184477471101674,48.60021535148439,31.839270268145004,2,88.7,74.7,11.242454429248802
107,Birim North,0.0048059276,0.027822236,-0.19610249,-0.0014149806,-0.073790506,-1.3046402,-0.168806,-2.5865002,-1.4886951,0.013229343,18.3,42.6,21.30060845056793,17.158789872866492,54.28174200578665,35.615526981093275,1,88.7,74.7,11.32259996188712
108,Birim South,-0.06031629,0.10694062,-0.15118821,-0.015369524,0.13520473,-2.0678577,-0.12201746,-2.418728,-1.4149327,-0.25083473,24.9,43.6,20.435294777584563,29.40483536209121,49.35804778505229,34.027037639535536,1,88.7,74.7,10.481616621511806
109,Denkyembuor,-0.011113846,-0.47495526,-0.1896473,-0.0632169,0.15848276,-2.506612,-0.123978645,-2.2815545,-1.4371102,-0.016800318,18.1,42.3,19.865245556868192,12.956159368549509,46.58379089010904,32.85126380973399,1,88.7,74.7,11.251937253307664
110,Fanteakwa North,-0.054062527,-0.42644152,0.30302173,-0.061279353,-0.45592695,-1.3924187,-0.12086914,-2.4041438,-1.3760177,-0.041146614,28.9,41.9,28.56440942671136,30.994788285047463,57.75834055459272,35.199255970659976,1,88.7,74.7,10.95057845062929
111,Fanteakwa South,-0.06595334,-0.5111194,-0.1841117,-0.0048916643,-0.104459085,-2.4398215,-0.12614419,-2.2251832,-1.4284335,-0.09297165,21.7,41.7,17.873485375407256,24.61470878939854,55.10047427145873,33.23388366218838,1,88.7,74.7,10.908411678551898
112,Kwaebibirem Municipal,0.025074624,0.0014187689,-0.1589474,-0.0032293897,0.003439032,-1.4449228,0.1468841,-2.5528066,-1.4760189,-0.015802087,19.6,42.9,20.38242206116781,20.01594110010025,53.203756388630126,34.72530362043748,2,88.7,74.7,11.709297844986844
113,Kwahu Afram Plains North,0.14737488,-0.37829947,0.09669877,0.14022349,-0.95127636,0.150416,-0.14967316,-2.1916392,-1.4234692,-0.002736518,48.5,41.9,42.225227255653216,48.10457516339869,60.740830701967454,38.1413868229284,1,88.7,74.7,11.10578395248112
114,Kwahu Afram Plains South,-0.106495954,-0.4556234,0.19709979,0.040385123,-1.1077548,1.2917107,-0.14599743,-2.0743096,-1.3893621,-0.030517166,39.1,41.6,40.55025539850274,44.69473798005459,62.10081055941888,38.98273019648118,1,88.7,74.7,11.21184739884811
115,Kwahu East,-0.052274127,-0.4196432,0.31420177,-0.04826963,0.08025546,-2.3111954,-0.12199758,-2.2448876,-1.4220959,-0.014197619,29.4,42.0,23.8792018246856,31.29634938242369,51.3214205270666,33.598394675507585,1,88.7,74.7,11.292690180545192
116,Kwahu South Municipal,-0.08484632,0.055242073,0.31420794,-0.00047311396,0.1272121,-1.3531467,0.1312501,-2.4425013,-1.4557185,0.006505358,28.8,43.4,23.70289664500132,28.579479280159298,49.49420990770536,35.00519717974728,2,88.7,74.7,11.287917677046268
117,Kwahu West Municipal,-0.033218242,-0.41925287,-0.21323876,-0.00030904936,-0.014321368,-1.320918,0.16080488,-2.5138376,-1.4320201,0.052553106,15.1,41.9,16.509086908388287,16.517338357549043,54.70279776521935,35.87730095097952,2,88.7,74.7,11.887443273987763
118,Lower Manya Krobo Municipal,0.023510884,0.056565903,-0.2082192,-0.02334249,0.0038822668,-3.105102,0.13414985,-2.2410452,-1.5108845,-0.007177475,19.8,43.4,19.843412748565846,20.48847343843609,42.841159358842994,30.31621104810052,2,88.7,74.7,11.710537852208022
119,New Juaben North Municipal,-0.0088877035,-0.5020001,-0.7075367,-0.13782291,0.061422426,-3.380055,0.13594264,-2.1539474,-1.4237764,-0.10568965,10.6,41.7,9.87307813697642,11.264033545245503,45.62447835467158,28.42215609360205,2,88.7,74.7,11.3931955353451
120,New Juaben South Municipal,0.0133853685,-0.44231302,-0.6832162,-0.07832881,0.0628061,-3.8659139,0.116148196,-2.149675,-1.4230611,-0.05467963,8.5,41.1,9.1104585289153,12.523412028580015,51.5358977624931,27.384558466483224,2,88.7,74.7,11.77329543446048
121,Nsawam Adoagyiri Municipal,0.012248481,0.056269415,-0.2170939,0.01750844,0.032834247,-2.4176948,0.13898684,-2.2043343,-1.493024,0.085207954,13.0,43.4,15.54335880511835,29.26148961740908,53.35275286245782,33.14845401903636,2,88.7,74.7,11.955024610334908
122,Okere,-0.11367486,-0.48886535,-0.18881151,0.0840786,0.06529854,-2.471082,-0.12051703,-2.283302,-1.4033546,-0.28030318,24.0,42.4,21.53265602322206,35.074987905176584,52.21775941283556,33.02951136913401,1,88.7,74.7,10.852729384549969
123,Suhum Municipal,0.004345266,-0.41312096,-0.20761102,0.0014782532,-0.38066733,-2.1016917,0.13837475,-2.3551967,-1.4394892,0.002671614,17.6,42.0,18.91489917169688,28.54758194030205,58.58245915529937,33.70964296733464,2,88.7,74.7,11.747230494590458
124,Upper Manya Krobo,-0.082951225,-0.50157624,0.24483256,0.043700244,-0.6283893,-1.19698,-0.12557434,-2.4086235,-1.3960817,-0.014196725,32.7,40.5,35.31269472610888,38.15073925111879,63.99344973334218,36.00379538888574,1,88.7,74.7,11.164955380709172
125,Upper West Akim,-0.07234376,0.003725005,0.28711212,0.08659696,-0.18122801,-0.11014698,-0.13608696,-2.2643342,-1.4850998,-0.029935958,29.7,43.7,28.33237702780241,49.22330603515727,55.39498401608279,36.68979187314172,1,88.7,74.7,11.47059191195415
126,West Akim Municipal,-0.014247638,0.01732732,0.042325962,0.010372896,0.07236087,-1.3880699,0.1520027,-2.5009544,-1.4477596,-0.07129994,23.7,43.0,23.19405851411868,28.110740051495146,52.346457919538885,34.542534478802864,2,88.7,74.7,11.67573285285988
127,Yilo Krobo Municipal,-0.027519796,-0.43580678,-0.1821029,0.0114150485,-0.10571131,-2.3969216,0.15083654,-2.2807033,-1.4433573,3.0201656e-05,21.5,42.1,21.138417294400234,29.417964345822643,55.33583738400353,33.44008889034134,2,88.7,74.7,11.715033309057585
128,Ablekuma Central Municipal,-0.0068607307,0.2780314,-0.29957607,0.04268401,-0.3423902,-3.9167924,0.08209268,-1.5211384,-0.67017144,0.09933432,9.4,45.2,11.918767921014512,36.52723994206154,59.22092879766361,28.13562328179964,2,98.5,91.4,12.038511614209444
129,Ablekuma North Municipal,0.05373652,-0.023119211,-0.6700188,0.037630852,-0.31704265,-3.8062642,0.08403483,-1.4532943,-0.65643966,0.12220032,8.3,42.9,7.149138234259585,36.66147429777398,60.44426205174326,28.064544495251496,2,98.5,91.4,11.977966802386147
130,Ablekuma West Municipal,-0.0084443465,-0.023748629,-0.6943905,0.09030473,-0.21682538,-3.286008,0.105954975,-1.3938147,-0.63356763,0.12076418,8.9,43.0,8.151019610398071,39.41429409082025,57.22249061652235,29.874258909375204,2,98.5,91.4,11.941390697307456
131,"Accra Metropolitan Area (AMA)-Ablekuma South, Ashiedu Keteke & Okaikoi South",-0.012328552,0.103274114,-0.25624824,0.039760303,-0.33444652,-4.17653,0.16780622,-1.503292,-0.6881015,0.11144432,11.1,43.9,16.656859099557035,38.04156723719029,58.84671078845836,25.705332548727963,3,98.5,91.4,12.531761954785916
132,Ada East,0.036398217,0.15488844,0.3567688,0.11750105,0.20073548,-0.5538044,-0.10163939,-0.83694434,-0.45246723,0.015868071,28.2,44.2,29.294211566397507,42.9074347934198,48.74330449114132,36.47511483948646,1,98.5,91.4,11.243881943848214
133,Ada West,0.13503322,0.09555338,0.2774998,0.06513149,0.13450941,2.5410666,-0.10492455,-1.357598,-0.41286576,-0.02180771,40.1,44.7,33.127866784076126,59.261108993652,50.10203628942816,40.74940528605412,1,98.5,91.4,11.239632701398955
134,Adentan Municipal,0.02036253,-0.2630064,-0.68418014,0.02690858,-0.2366414,-3.7144454,0.08660515,-1.3689,-0.59313875,0.14421178,8.3,41.8,7.127092803350742,37.46085099503329,56.92840828542175,28.392569114677915,2,98.5,91.4,12.491142559264054
135,Ashaiman Municipal,0.04769169,-0.012361491,-0.38588274,0.041160665,-0.44209695,-3.1559563,0.10095158,-1.3641003,-0.65686643,0.095057115,7.5,43.3,11.317889070460444,35.07209458809959,62.140681613486514,30.092761703354803,2,98.5,91.4,12.245581778624889
136,Ayawaso Central Municipal,-0.034595333,-0.022516506,-0.8215448,0.11216621,-0.12824595,-4.23642,0.07621262,-1.4791663,-0.66706634,-0.07006347,12.2,42.8,9.117271778215985,43.81267728907214,55.95358872869125,26.202402168067405,2,98.5,91.4,11.459851639008296
137,Ayawaso East Municipal,-0.05178625,0.13627544,-0.24314624,0.04578363,0.11850284,-4.3357906,0.037726793,-1.6179594,-0.59632534,-0.30938524,15.4,44.0,19.02686589691344,38.87442457173044,48.2810788251865,27.669609840766736,2,98.5,91.4,10.878122661384529
138,Ayawaso North Municipal,-0.07265793,0.117301434,-0.2885121,-0.0056157177,0.113423124,-4.436518,0.034840897,-1.6185896,-0.6167236,-0.1451815,13.9,43.8,14.264979648502823,33.99173319029439,49.80358111774281,27.310447101883696,2,98.5,91.4,11.056998295851676
139,Ayawaso West Municipal,-0.090601616,-0.5138031,-0.8903253,0.020667251,-0.07327804,-4.5629587,0.044666063,-1.5701914,-0.59281766,-0.2251342,9.3,41.6,5.412798958872821,35.09820325883431,45.38674621777115,18.981979469609445,2,98.5,91.4,11.229275253631815
140,Ga Central Municipal,0.056159083,0.06293817,-0.6149821,0.11721202,-0.2284442,-3.0779054,0.10811081,-1.3122782,-0.6366498,0.30767083,8.3,42.6,6.997519805437165,43.67610585374076,58.66682801182429,30.35348792410123,2,98.5,91.4,12.71358879903568
141,Ga East Municipal,-0.08629496,-0.25397274,-0.776099,0.028103048,-0.014187989,-3.87797,0.08858133,-1.4229785,-0.5999351,0.26722053,10.1,41.8,6.671277688184375,37.32492527674951,54.46028793827926,28.280500672244592,2,98.5,91.4,12.554540503281446
142,Ga North Municipal,-0.06662263,-0.24770777,-0.7292746,0.03801526,0.01668013,-3.1699395,0.10901223,-1.350011,-0.56251854,0.13545038,10.5,42.3,8.040222362001257,36.699930299372696,53.171780865442194,30.443023987215884,2,98.5,91.4,12.368582574987448
143,Ga South Municipal,-0.04057783,0.0828095,-0.32223722,-0.1306516,-0.15863441,-1.1398677,0.06501548,-1.2498807,-0.5759213,0.15084708,15.8,44.1,14.278206677120195,51.14032006077899,54.78203752764215,34.775406216707935,2,98.5,91.4,12.766034088005895
144,Ga West Municipal,-0.059829105,-0.018120002,-0.45630056,0.037108533,-0.11743626,-1.1070739,0.101035714,-1.1798655,-0.5684477,-0.054473083,10.5,43.3,11.32965742811781,39.29824784679557,54.388979439545984,35.191648716667885,2,98.5,91.4,12.658100041107035
145,Korle Klottey Municipal,-0.030338295,0.025014343,-0.84269685,0.04440876,-0.14337552,-4.4762883,0.055968273,-1.5718349,-0.69132775,-0.20264103,10.6,43.4,9.198199117042822,34.318767939620884,55.76628710098936,21.9471682718226,2,98.5,91.4,11.136528747609413
146,Kpone Katamanso Municipal,-0.057774212,0.018375538,-0.7066757,0.04538289,-0.123136796,-1.9103984,0.10713795,-1.2584282,-0.59705925,0.24110162,10.5,43.1,9.259546348600386,37.8562016142316,55.65982426183375,33.89353435328999,2,98.5,91.4,12.930786320306542
147,Krowor Municipal,-0.07155682,-0.29234305,-0.780151,0.101723865,0.040842287,-4.2845387,0.07744046,-1.4315717,-0.59789985,0.07193648,12.4,42.4,7.136464072944928,43.14393197773613,52.21651845349414,26.71663916314715,2,98.5,91.4,11.870683821805205
148,La Dade-Kotopon Municipal,-0.01731152,-0.026315194,-0.7509974,0.046687048,-0.2586496,-4.195494,0.07344542,-1.4650842,-0.67398864,0.025424989,8.9,43.1,5.467546911538242,37.067244624422514,57.82109777351323,27.18445217589688,2,98.5,91.4,11.851281640149963
149,La Nkwantanang Madina Municipal,-0.021543099,-0.023111828,-0.7664643,0.03923543,0.02286464,-4.018608,0.08424,-1.5030931,-0.65168387,0.11679326,11.3,42.7,7.713458689871669,35.27317367059708,52.962062103168336,28.29898938652002,2,98.5,91.4,12.304817828042728
150,Ledzokuku Municipal,-0.026632056,-0.018029435,-0.7616502,0.037889175,0.0012366755,-4.2733874,0.07310442,-1.5250571,-0.69526577,0.11815383,11.3,43.3,8.547932849832494,37.7604646025844,53.67445885242356,27.674594116997387,2,98.5,91.4,12.289052573806348
151,Ningo-Prampram,0.10707012,0.135092,-0.2569169,0.106498145,0.015589877,-1.0512127,0.09094016,-1.0524333,-0.50102425,0.09787951,19.4,44.0,17.40288166978546,45.17156635218129,53.51961150541651,34.603000884337455,2,98.5,91.4,12.229168862607802
152,Okaikoi North Municipal,-0.03478601,-0.23888823,-0.7562165,-0.011667449,0.029401774,-4.2507954,0.0884694,-1.440149,-0.5894608,0.14557864,11.1,42.4,7.9590641087967295,33.87993468207372,53.7582962956668,26.65881355720928,2,98.5,91.4,11.98571271634255
153,Shai-Osudoku,0.04720075,0.16933735,-0.111649305,-0.0062401346,0.13889322,-0.9926497,-0.102717906,-1.0075842,-0.43101686,0.019262979,23.5,44.2,21.545308209449864,28.738755799640185,48.697519845588985,34.75333775210681,1,98.5,91.4,11.56750834274052
154,Tema Metropolitan Area (TMA)-Tema Central & Tema East,0.027053861,0.10537058,-0.28601065,0.10958721,-0.13842268,-3.6493812,0.25349241,-1.4160945,-0.64428806,0.10216692,11.6,43.8,11.34709502905544,45.188946324802,55.54337124698839,28.402695794697813,3,98.5,91.4,12.069645636079322
155,Tema West Municipal,0.053073484,-0.22959049,-0.67035586,0.08661382,-0.17584994,-4.105813,0.08168043,-1.3526831,-0.615234,0.1631044,8.2,42.0,5.490154109589041,39.21334801043705,57.462076930661,27.634743966079583,2,98.5,91.4,12.187012142791431
156,Weija Gbawe Municipal,0.058391433,-0.03000485,-0.6321366,0.09151244,-0.24991146,-3.0779886,0.1072471,-1.3436728,-0.6265574,0.12354031,8.7,42.9,7.822196430075722,39.68522141205762,58.07246347139474,31.424038488538613,2,98.5,91.4,12.272206768018588
157,Bunkpurugu Nakpanduri,0.09449406,1.0338588,0.34875587,0.21792461,0.56142586,0.65849483,-0.07780027,1.7542036,2.3407428,0.21489511,38.3,45.5,38.5633132647116,10.712031462419889,32.89701786166462,37.683288017090696,1,59.3,21.9,11.319146522285925
158,Chereponi,0.4716077,0.2556327,0.072608955,0.32226473,0.23064777,9.686797,-0.10199863,1.6685356,2.135633,0.07128937,53.8,44.2,56.30563457832431,37.277461686702765,40.08937262189187,48.14627879232816,1,59.3,21.9,11.375684342656722
159,East Mamprusi Municipal,0.3694702,0.8880952,0.12460722,0.3505226,0.12051207,8.512762,0.12142928,1.5983979,2.0001342,-0.075363435,54.7,47.4,52.28184206887014,16.82286735529717,26.67137199545152,45.74002957352425,2,59.3,21.9,12.144229156196436
160,Mamprugu Moagduri,0.2819119,-0.5145072,-0.06243285,-0.58211285,-0.5593734,7.5912757,-0.10770327,1.3314925,1.9884659,0.05790782,44.5,42.4,58.87324353416926,62.55345765571815,58.3074303321891,46.18305065021965,1,59.3,21.9,11.138173832018008
161,West Mamprusi Municipal,0.12637223,0.60982585,-0.07612905,0.2849684,0.14478324,7.887596,0.103078544,1.2494076,1.8570957,-0.14583601,41.5,45.8,46.80492731358994,15.36001820716338,32.06088897078394,44.4192199368439,2,59.3,21.9,12.076846258770365
162,Yunyoo Nasuan,0.6575089,0.9716228,0.06665156,0.26872137,0.21940967,9.923091,-0.080830835,1.8832637,2.1938646,0.14046016,56.9,47.0,58.01613952425324,33.07371789236801,35.59125085440875,48.5574640904376,1,59.3,21.9,10.948681483450564
163,Gushegu Municipal,0.7344699,0.37817097,0.22484449,0.27863967,0.36619174,9.986054,0.19183053,2.561531,2.6342406,0.17318724,51.5,44.3,59.790212061182736,48.12457376676517,46.51711467801199,49.62166726204008,2,72.0,29.9,11.944480582838134
164,Karaga,0.72551376,0.6970299,0.22646366,0.31652555,0.24067152,9.889767,-0.13581252,2.4605548,2.6397316,0.022176005,50.5,46.5,60.84044648719632,43.8695557014664,42.963608045418766,47.72510396147953,1,72.0,29.9,11.645925466431471
165,Kpandai,0.30874112,-0.46463338,0.07737627,-0.60922927,-0.6024811,7.286645,-0.1603874,2.0296793,2.5643356,0.0032470662,48.6,42.1,51.02327018611395,53.62601316821564,58.56181880108992,44.170568800361295,1,72.0,29.9,11.745726234877472
166,Kumbungu,0.29240948,0.72219837,0.119754255,0.37162712,0.3025688,8.464919,-0.14443384,2.47423,2.6304574,0.03139389,45.0,46.4,50.7089505000633,35.690774600763206,33.26694549558521,45.51570723238023,1,72.0,29.9,11.613548777779677
167,Mion,0.50266737,0.29639035,0.15852915,0.32548743,0.24421859,9.084276,-0.16911072,2.5021777,2.6382117,-0.05784772,53.4,44.5,60.724744548614765,42.37543453070683,47.80832615791265,47.39386916675445,1,72.0,29.9,11.460895056875843
168,Nanton,0.35016087,0.5016607,0.11578514,0.3535884,0.1989437,8.639659,-0.15896757,2.4824877,2.5916066,-0.24516821,39.9,45.3,55.03969113794394,38.78897709141766,44.70899470899471,46.390371698150375,1,72.0,29.9,10.83500181618177
169,Nanumba North Municipal,0.2961191,-0.515845,0.09829669,0.27142078,-0.10851276,8.806275,0.18466115,2.195535,2.5447855,0.17751251,41.5,41.4,53.02416790332839,43.8626245495018,53.94829275049719,46.43364426542294,2,72.0,29.9,12.147807737398198
170,Nanumba South,0.32071447,-0.5646427,0.08062041,0.30794537,-0.26915354,9.523563,-0.1598735,2.2014847,2.5323431,0.0259268,46.3,42.3,54.983360595634274,43.46832872694456,55.16390295628645,48.58048019252825,1,72.0,29.9,11.574716465126436
171,Saboba,0.21290499,0.4474807,-0.09285183,0.2792468,0.17513019,8.094164,-0.18516059,2.4618173,2.6123033,-0.057727635,46.0,45.3,45.89843545875443,21.53256064295643,43.90052356020942,44.10710366522789,1,72.0,29.9,11.468795923207969
172,Sagnarigu Municipal,0.38283736,0.31128561,0.20912953,0.25862736,0.45636922,1.8149273,0.23532271,2.7377021,2.8814862,0.5504383,18.7,43.9,27.510381579756,18.26163044209873,41.13385238958889,38.84627653192317,2,72.0,29.9,12.741720629566505
173,Savelugu Municipal,0.23538671,0.77253336,0.08537674,0.35299236,0.35249358,8.09207,0.15308271,2.4826007,2.6447787,-0.035846267,41.1,45.5,49.38561942581863,35.82774558947985,32.7544432354008,43.91234294642276,2,72.0,29.9,11.719028650428982
174,Tamale Metropolitan Area (TMA)-Tamale Central & Tamale South,0.36950195,0.3088387,0.20622641,0.14704365,0.33159983,3.249154,0.38945708,2.849612,2.8765888,0.5102648,21.0,44.0,33.60929315808387,26.6484084895079,47.241038984343454,39.31515501301303,3,72.0,29.9,12.813999571355632
175,Tatale Sanguli,0.53114456,0.10607238,0.12068904,0.22589102,0.18712808,8.579343,-0.17163303,2.4519176,2.6013691,-0.022046017,52.4,43.5,54.72094111356193,48.7454047189359,51.84795145679755,46.68538199318228,1,72.0,29.9,11.222640006648332
176,Tolon,0.43875098,0.5479344,0.10878852,0.1048949,0.23541875,8.173845,-0.14223465,2.315542,2.6156719,-0.048917465,57.5,46.8,56.018291133880936,52.02133965619443,33.00084271814909,44.73283089169278,1,72.0,29.9,11.679202324595328
177,Yendi Municipal,0.00018575262,0.47713807,-0.07538956,0.30728707,0.27198148,7.516639,0.20964082,2.6046712,2.6027508,0.11087619,38.3,45.3,46.24694827776015,23.75518873728314,39.85457024370846,43.00321847417126,2,72.0,29.9,11.947437917686935
178,Zabzugu,0.29400983,0.054907996,0.11507537,0.31881696,0.20103705,9.07395,-0.16692327,2.4887214,2.622214,-0.012936664,42.7,43.3,55.76974144798783,39.019385365618135,45.01679473611559,47.53397870748135,1,72.0,29.9,11.324738741665051
179,Biakoye,-0.15757492,-0.50445604,0.24514046,-0.00046721147,-0.735263,0.1844906,-0.1604181,0.3328671,0.33400428,-0.029012937,34.2,42.2,31.34197446642628,38.995085413563146,58.67689357622243,37.55969203781308,1,66.9,48.7,11.182015728917522
180,Guan,-0.13717285,-0.14114785,-0.12912326,-0.09472674,-0.08003061,-2.856963,-0.130423,0.6940535,0.35600364,-0.39885232,28.1,42.9,17.67830582902472,27.392166584035696,52.88819875776397,31.58155676747645,1,66.9,48.7,10.248423867569471
181,Jasikan Municipal,-0.11755083,-0.53341913,0.29621357,0.013025107,-0.27695936,-2.08071,0.1332992,0.6328954,0.34204438,-0.081001155,30.2,42.2,24.306893374654493,36.79872686154619,55.87684205195726,33.84035513862133,2,66.9,48.7,10.997003543779488
182,Kadjebi,-0.058625985,-0.5320355,0.2720261,-0.11311498,-0.7330018,0.1242364,-0.1680923,0.43063682,0.30020523,-0.009953478,27.2,41.5,28.64154463959761,28.898443732338187,58.14283258851839,37.0678348814884,1,66.9,48.7,11.211266164587588
183,Krachi East Municipal,0.122964524,-0.4783596,0.09141382,-0.057222243,-0.45487723,3.1403027,0.18380347,0.91477454,0.5128571,0.048926357,41.2,41.6,43.51790646081405,45.87042151491828,59.01735532085727,41.35554851269978,2,66.9,48.7,11.612182391567568
184,Krachi Nchumuru,0.17668954,-0.44052118,0.049500253,0.07620482,-0.7286669,4.7323203,-0.15106606,0.95689785,0.25031528,0.07567369,47.2,40.8,47.79317937298271,60.01701403658018,62.68936096117013,42.52258112943178,1,66.9,48.7,11.28895657315623
185,Krachi West Municipal,-0.025519893,-0.5052163,0.25043714,0.083364174,-0.004519672,0.59808993,0.20232935,0.7382388,0.36796466,-0.04612604,37.4,41.7,41.15135453474676,25.29937180997252,53.85563657346693,37.62923701086245,2,66.9,48.7,11.020725305327405
186,Nkwanta North (Kpassa),0.7024763,-0.35475773,0.25260907,-0.46688536,-0.29977584,7.7171817,-0.15598369,0.92889595,0.25582516,0.032142397,55.2,41.7,54.9343357441949,73.1704415683289,57.62792852798934,45.23061794188555,1,66.9,48.7,11.744798800593433
187,Nkwanta South Municipal,0.16508038,-0.35524198,0.10722352,0.2077083,-0.44725797,3.4772344,0.17547399,0.932314,0.5278943,0.07868708,42.8,41.8,44.774746939736346,52.28489877589454,59.350668984806106,41.60928672316384,2,66.9,48.7,11.819939465721502
188,Bole,-0.15368757,0.33607247,-0.16345276,-0.011892917,0.19620064,0.20835742,-0.20221454,-0.5322251,1.7922307,-0.3776933,37.2,44.8,48.80224525043178,19.56131260794473,38.6109026214105,37.870466321243526,1,61.9,26.5,11.659619844121032
189,Central Gonja,-1.1390835,0.41977507,-0.027434196,0.051279396,0.10766088,7.262025,-0.14197046,-0.30631295,1.602823,-0.19665793,61.8,46.6,56.9206091256777,46.17895518415265,31.493510720004167,46.19086311483448,1,61.9,26.5,11.868934187032442
190,East Gonja Municipal,-0.1743995,-0.26956484,0.047072005,-0.04337544,0.08191971,2.5274067,0.22124423,-0.20362565,1.6101177,-0.27434808,38.8,43.1,51.28189885779797,29.471360027175063,45.55281349670231,41.15663878391576,2,61.9,26.5,11.676361473822151
191,North East Gonja,-0.8582204,0.6331725,0.16513379,-0.59423506,0.20084094,7.018393,-0.13176145,0.21007277,1.7178048,-0.014213309,60.4,45.6,59.93046391229317,58.895036036950565,41.64623299197077,47.21601867830677,1,61.9,26.5,10.58162261297557
192,North Gonja,-0.7429865,0.78324336,0.13718902,-0.5585366,0.09657503,6.824727,-0.13430195,0.27120507,1.6450708,0.09445922,58.4,47.2,60.03613104828866,59.69923343586739,36.36363636363637,45.61137965268623,1,61.9,26.5,11.0258651947545
193,Sawla Tuna Kalba,0.18416958,0.5637564,-0.14910062,0.0029775908,0.07398931,2.578678,-0.17575794,-0.23752518,1.478627,-0.20940915,54.2,46.9,58.733934530994816,42.84598452034368,34.529311603016296,41.61755307817936,1,61.9,26.5,11.632165216877889
194,West Gonja,0.067180604,0.3408157,0.20345587,-0.07720692,0.30274916,0.56315094,0.20059004,0.13681191,1.7423112,0.13018449,39.7,44.9,40.19133477280966,8.877996501126889,26.416980696762284,38.51912559693612,2,61.9,26.5,11.057991712577044
195,Bawku Municipal,0.00088275137,0.47734898,0.13990353,-0.27366403,0.34118876,0.8857911,0.1873622,1.226247,1.6160369,0.015045608,23.6,44.8,41.61546317534196,7.24020157712334,42.015713898672445,38.20422240452712,2,96.8,30.0,11.690720124140457
196,Bawku West,0.16828649,0.7322326,0.21904132,-0.12894772,0.16315141,2.601821,-0.13954447,0.96122223,1.7673542,0.012725911,47.6,47.2,51.87496965787959,12.632031569675911,35.359542029324146,40.6369417916762,1,96.8,30.0,11.878880217982934
197,Binduri,0.25438175,0.75505733,0.22498779,-0.10985695,0.18035412,2.5563335,-0.11330828,0.90863746,1.7765396,0.068049856,53.8,47.8,52.68195985863144,14.259445219682052,29.661766927842173,39.58058920956194,1,96.8,30.0,11.24738315586432
198,Bolgatanga East,-0.10288534,0.29051787,0.13851975,-0.32785642,0.16003545,-1.0766946,-0.114997976,1.3990877,1.3635901,-0.37106955,24.9,44.0,32.20688234082011,7.412940449206676,38.55696900476547,34.599732124459095,1,96.8,30.0,10.566793891085052
199,Bolgatanga Municipal,-0.0076239123,0.47509724,0.13692507,-0.29081658,0.06007093,-1.1778402,0.12662639,1.3788412,1.4601831,0.021681566,20.2,44.8,28.30768583036861,8.779094653670997,44.06299145207707,34.40905486671017,2,96.8,30.0,11.867160434591204
200,Bongo,0.19378905,0.8663223,0.04793815,-0.077744365,0.2611868,0.43307605,-0.13377292,1.1885324,1.602463,-0.20446369,54.0,48.5,44.63587876081112,17.024675558914723,22.764316878412863,37.39983337770869,1,96.8,30.0,11.665054101845849
201,Builsa North Municipal,0.17818148,0.6396224,0.107189186,-0.22602908,0.19794875,-1.0898132,0.105816476,1.3289264,1.495967,0.002242052,39.7,46.8,39.925049937247,11.470541443495785,34.70915774678343,34.60253486768839,2,96.8,30.0,10.943251765395033
202,Builsa South,0.30906826,0.899875,0.18677758,0.033961136,0.2679863,0.48792034,-0.11653067,1.2188033,1.6514976,-0.27628466,55.1,47.7,51.07860560492139,21.892002734108,30.30395534429375,37.30416951469583,1,96.8,30.0,10.507120225888324
